Luxembourg, 2020-06, 4299.0, 110.0
Luxembourg, 2020-07, 6695.0, 114.0
Luxembourg, 2020-08, 6625.0, 124.0
Luxembourg, 2020-09, 8509.0, 124.0
Luxembourg, 2020-10, 17134.0, 152.0
Luxembourg, 2020-11, 34678.0, 321.0
Luxembourg, 2020-12, 46415.0, 495.0
Luxembourg, 2021-01, 50388.0, 577.0
Luxembourg, 2021-02, 55110.0, 637.0
Luxembourg, 2021-03, 61642.0, 746.0
Macao, 2021-02, , 
Macao, 2021-03, , 
Madagascar, 2020-05, 771.0, 6.0
Madagascar, 2020-06, 2214.0, 20.0
Madagascar, 2020-07, 10868.0, 106.0
Madagascar, 2020-08, 14863.0, 192.0
Madagascar, 2020-09, 16408.0, 230.0
Madagascar, 2020-10, 17111.0, 244.0
Madagascar, 2020-11, 17341.0, 251.0
Madagascar, 2020-12, 17714.0, 261.0
Madagascar, 2021-01, 19065.0, 281.0
Madagascar, 2021-02, 19831.0, 297.0
Madagascar, 2021-03, 24426.0, 418.0
Malawi, 2020-05, 284.0, 4.0
Malawi, 2020-06, 1224.0, 14.0
Malawi, 2020-07, 4078.0, 114.0
Malawi, 2020-08, 5566.0, 175.0
Malawi, 2020-09, 5773.0, 179.0
Malawi, 2020-10, 5930.0, 184.0
Malawi, 2020-11, 6028.0, 185.0
Malawi, 2020-12, 6583.0, 189.0
Malawi, 2021-01, 23963.0, 702.0
Malawi, 2021-02, 31945.0, 1044.0
Malawi, 2021-03, 33551.0, 1117.0
Malaysia, 2020-05, 7819.0, 115.0
Malaysia, 2020-06, 8639.0, 121.0
Malaysia, 2020-07, 8976.0, 125.0
Malaysia, 2020-08, 9340.0, 127.0
Malaysia, 2020-09, 11224.0, 136.0
Malaysia, 2020-10, 31548.0, 249.0
Malaysia, 2020-11, 65697.0, 360.0
Malaysia, 2020-12, 113010.0, 471.0
Malaysia, 2021-01, 214959.0, 760.0
Malaysia, 2021-02, 300752.0, 1130.0
Malaysia, 2021-03, 345500.0, 1272.0
Maldives, 2020-05, 1773.0, 5.0
Maldives, 2020-06, 2361.0, 9.0
Maldives, 2020-07, 3793.0, 16.0
Maldives, 2020-08, 7804.0, 28.0
Maldives, 2020-09, 10291.0, 34.0
Maldives, 2020-10, 11659.0, 38.0
Maldives, 2020-11, 13011.0, 46.0
Maldives, 2020-12, 13757.0, 48.0
Maldives, 2021-01, 15841.0, 52.0
Maldives, 2021-02, 19793.0, 62.0
Maldives, 2021-03, 24079.0, 67.0
Mali, 2020-05, 1265.0, 77.0
Mali, 2020-06, 2181.0, 116.0
Mali, 2020-07, 2535.0, 124.0
Mali, 2020-08, 2776.0, 126.0
Mali, 2020-09, 3118.0, 131.0
Mali, 2020-10, 3554.0, 136.0
Mali, 2020-11, 4710.0, 156.0
Mali, 2020-12, 7090.0, 269.0
Mali, 2021-01, 8091.0, 330.0
Mali, 2021-02, 8376.0, 353.0
Mali, 2021-03, 10042.0, 385.0
Malta, 2020-05, 618.0, 9.0
Malta, 2020-06, 670.0, 9.0
Malta, 2020-07, 824.0, 9.0
Malta, 2020-08, 1883.0, 12.0
Malta, 2020-09, 3058.0, 35.0
Malta, 2020-10, 6042.0, 62.0
Malta, 2020-11, 9873.0, 137.0
Malta, 2020-12, 12774.0, 219.0
Malta, 2021-01, 17903.0, 267.0
Malta, 2021-02, 22482.0, 315.0
Malta, 2021-03, 29033.0, 392.0
Marshall Islands, 2020-10, 2.0, 
Marshall Islands, 2020-11, 4.0, 
Marshall Islands, 2020-12, 4.0, 
Marshall Islands, 2021-01, 4.0, 
Marshall Islands, 2021-02, 4.0, 
Marshall Islands, 2021-03, 4.0, 
Mauritania, 2020-05, 530.0, 23.0
Mauritania, 2020-06, 4363.0, 129.0
Mauritania, 2020-07, 6310.0, 157.0
Mauritania, 2020-08, 7048.0, 159.0
Mauritania, 2020-09, 7502.0, 161.0
Mauritania, 2020-10, 7703.0, 163.0
Mauritania, 2020-11, 8601.0, 177.0
Mauritania, 2020-12, 14364.0, 347.0
Mauritania, 2021-01, 16635.0, 422.0
Mauritania, 2021-02, 17207.0, 441.0
Mauritania, 2021-03, 17847.0, 449.0
Mauritius, 2020-05, 335.0, 10.0
Mauritius, 2020-06, 341.0, 10.0
Mauritius, 2020-07, 344.0, 10.0
Mauritius, 2020-08, 356.0, 10.0
Mauritius, 2020-09, 381.0, 10.0
Mauritius, 2020-10, 441.0, 10.0
Mauritius, 2020-11, 504.0, 10.0
Mauritius, 2020-12, 527.0, 10.0
Mauritius, 2021-01, 569.0, 10.0
Mauritius, 2021-02, 610.0, 10.0
Mauritius, 2021-03, 1028.0, 12.0
Mexico, 2020-05, 90664.0, 9930.0
Mexico, 2020-06, 226089.0, 27769.0
Mexico, 2020-07, 424637.0, 46688.0
Mexico, 2020-08, 599560.0, 64414.0
Mexico, 2020-09, 743216.0, 77646.0
Mexico, 2020-10, 924962.0, 91753.0
Mexico, 2020-11, 1113543.0, 105940.0
Mexico, 2020-12, 1426094.0, 125807.0
Mexico, 2021-01, 1864260.0, 158536.0
Mexico, 2021-02, 2086938.0, 185715.0
Mexico, 2021-03, 2238887.0, 203210.0
Micronesia, 2021-01, 1.0, 
Micronesia, 2021-02, 1.0, 
Micronesia, 2021-03, 1.0, 
Moldova, 2020-05, 8251.0, 295.0
Moldova, 2020-06, 16613.0, 545.0
Moldova, 2020-07, 24733.0, 778.0
Moldova, 2020-08, 36920.0, 995.0
Moldova, 2020-09, 53042.0, 1320.0
Moldova, 2020-10, 76040.0, 1785.0
Moldova, 2020-11, 107364.0, 2304.0
Moldova, 2020-12, 144818.0, 2985.0
Moldova, 2021-01, 159804.0, 3438.0
Moldova, 2021-02, 185453.0, 3949.0
Moldova, 2021-03, 230241.0, 4960.0
Monaco, 2020-05, 99.0, 4.0
Monaco, 2020-06, 103.0, 4.0
Monaco, 2020-07, 120.0, 4.0
Monaco, 2020-08, 154.0, 4.0
Monaco, 2020-09, 218.0, 2.0
Monaco, 2020-10, 359.0, 2.0
Monaco, 2020-11, 609.0, 3.0
Monaco, 2020-12, 875.0, 3.0
Monaco, 2021-01, 1489.0, 13.0
Monaco, 2021-02, 1956.0, 24.0
Monaco, 2021-03, 2288.0, 28.0
Mongolia, 2020-05, 179.0, 
Mongolia, 2020-06, 220.0, 
Mongolia, 2020-07, 291.0, 
Mongolia, 2020-08, 304.0, 
Mongolia, 2020-09, 313.0, 
Mongolia, 2020-10, 346.0, 
Mongolia, 2020-11, 801.0, 
Mongolia, 2020-12, 1220.0, 1.0
Mongolia, 2021-01, 1814.0, 2.0
Mongolia, 2021-02, 2952.0, 2.0
Mongolia, 2021-03, 8841.0, 8.0
Montenegro, 2020-05, 324.0, 9.0
Montenegro, 2020-06, 548.0, 12.0
Montenegro, 2020-07, 3073.0, 48.0
Montenegro, 2020-08, 4835.0, 100.0
Montenegro, 2020-09, 10772.0, 169.0
Montenegro, 2020-10, 18341.0, 301.0
Montenegro, 2020-11, 35265.0, 499.0
Montenegro, 2020-12, 48247.0, 682.0
Montenegro, 2021-01, 61659.0, 805.0
Montenegro, 2021-02, 75834.0, 1003.0
Montenegro, 2021-03, 91218.0, 1274.0
Montserrat, 2021-02, , 
Montserrat, 2021-03, , 
Morocco, 2020-05, 7807.0, 205.0
Morocco, 2020-06, 12533.0, 228.0
Morocco, 2020-07, 24322.0, 353.0
Morocco, 2020-08, 62590.0, 1141.0
Morocco, 2020-09, 123653.0, 2194.0
Morocco, 2020-10, 219084.0, 3695.0
Morocco, 2020-11, 356336.0, 5846.0
Morocco, 2020-12, 439193.0, 7388.0
Morocco, 2021-01, 471157.0, 8275.0
Morocco, 2021-02, 483654.0, 8623.0
Morocco, 2021-03, 496097.0, 8818.0
Mozambique, 2020-05, 254.0, 2.0
Mozambique, 2020-06, 889.0, 6.0
Mozambique, 2020-07, 1864.0, 11.0
Mozambique, 2020-08, 3916.0, 23.0
Mozambique, 2020-09, 8728.0, 61.0
Mozambique, 2020-10, 12869.0, 92.0
Mozambique, 2020-11, 15701.0, 131.0
Mozambique, 2020-12, 18642.0, 166.0
Mozambique, 2021-01, 38654.0, 367.0
Mozambique, 2021-02, 59350.0, 641.0
Mozambique, 2021-03, 67579.0, 775.0
Myanmar, 2020-05, 224.0, 6.0
Myanmar, 2020-06, 299.0, 6.0
Myanmar, 2020-07, 353.0, 6.0
Myanmar, 2020-08, 882.0, 6.0
Myanmar, 2020-09, 13373.0, 310.0
Myanmar, 2020-10, 52706.0, 1237.0
Myanmar, 2020-11, 90713.0, 1941.0
Myanmar, 2020-12, 124630.0, 2682.0
Myanmar, 2021-01, 140145.0, 3131.0
Myanmar, 2021-02, 141896.0, 3199.0
Myanmar, 2021-03, 142434.0, 3206.0
Namibia, 2020-05, 24.0, 
Namibia, 2020-06, 205.0, 
Namibia, 2020-07, 2129.0, 10.0
Namibia, 2020-08, 7550.0, 75.0
Namibia, 2020-09, 11265.0, 121.0
Namibia, 2020-10, 12935.0, 133.0
Namibia, 2020-11, 14380.0, 151.0
Namibia, 2020-12, 23941.0, 205.0
Namibia, 2021-01, 33944.0, 352.0
Namibia, 2021-02, 38845.0, 424.0
Namibia, 2021-03, 44139.0, 523.0
Nepal, 2020-05, 1572.0, 8.0
Nepal, 2020-06, 13564.0, 29.0
Nepal, 2020-07, 19771.0, 56.0
Nepal, 2020-08, 39460.0, 228.0
Nepal, 2020-09, 77817.0, 498.0
Nepal, 2020-10, 170743.0, 937.0
Nepal, 2020-11, 233452.0, 1508.0
Nepal, 2020-12, 260593.0, 1856.0
Nepal, 2021-01, 270959.0, 2029.0
Nepal, 2021-02, 274143.0, 2774.0
Nepal, 2021-03, 277309.0, 3030.0
Netherlands, 2020-05, 46645.0, 5975.0
Netherlands, 2020-06, 50483.0, 6132.0
Netherlands, 2020-07, 54590.0, 6166.0
Netherlands, 2020-08, 73232.0, 6252.0
Netherlands, 2020-09, 125988.0, 6457.0
Netherlands, 2020-10, 357640.0, 7459.0
Netherlands, 2020-11, 531930.0, 9453.0
Netherlands, 2020-12, 808382.0, 11525.0
Netherlands, 2021-01, 992075.0, 14108.0
Netherlands, 2021-02, 1103564.0, 15688.0
Netherlands, 2021-03, 1292806.0, 16689.0
New Zealand, 2020-05, 1504.0, 22.0
New Zealand, 2020-06, 1528.0, 22.0
New Zealand, 2020-07, 1562.0, 22.0
New Zealand, 2020-08, 1752.0, 22.0
New Zealand, 2020-09, 1848.0, 25.0
New Zealand, 2020-10, 1959.0, 25.0
New Zealand, 2020-11, 2059.0, 25.0
New Zealand, 2020-12, 2162.0, 25.0
New Zealand, 2021-01, 2304.0, 25.0
New Zealand, 2021-02, 2378.0, 26.0
New Zealand, 2021-03, 2501.0, 26.0
Nicaragua, 2020-05, 759.0, 35.0
Nicaragua, 2020-06, 2519.0, 83.0
Nicaragua, 2020-07, 3672.0, 116.0
Nicaragua, 2020-08, 4494.0, 137.0
Nicaragua, 2020-09, 5170.0, 151.0
Nicaragua, 2020-10, 5514.0, 156.0
Nicaragua, 2020-11, 5784.0, 160.0
Nicaragua, 2020-12, 6046.0, 165.0
Nicaragua, 2021-01, 6253.0, 169.0
Nicaragua, 2021-02, 6445.0, 173.0
Nicaragua, 2021-03, 6677.0, 178.0
Niger, 2020-05, 958.0, 64.0
Niger, 2020-06, 1075.0, 67.0
Niger, 2020-07, 1134.0, 69.0
Niger, 2020-08, 1176.0, 69.0
Niger, 2020-09, 1197.0, 69.0
Niger, 2020-10, 1220.0, 69.0
Niger, 2020-11, 1548.0, 72.0
Niger, 2020-12, 3323.0, 104.0
Niger, 2021-01, 4517.0, 159.0
Niger, 2021-02, 4740.0, 172.0
Niger, 2021-03, 5001.0, 186.0
Nigeria, 2020-05, 10162.0, 287.0
Nigeria, 2020-06, 25694.0, 590.0
Nigeria, 2020-07, 43151.0, 879.0
Nigeria, 2020-08, 54008.0, 1013.0
Nigeria, 2020-09, 58848.0, 1112.0
Nigeria, 2020-10, 62853.0, 1144.0
Nigeria, 2020-11, 67557.0, 1173.0
Nigeria, 2020-12, 87607.0, 1289.0
Nigeria, 2021-01, 131242.0, 1586.0
Nigeria, 2021-02, 155657.0, 1907.0
Nigeria, 2021-03, 162891.0, 2057.0
North Macedonia, 2020-05, 2226.0, 133.0
North Macedonia, 2020-06, 6334.0, 302.0
North Macedonia, 2020-07, 10754.0, 486.0
North Macedonia, 2020-08, 14341.0, 603.0
North Macedonia, 2020-09, 17977.0, 739.0
North Macedonia, 2020-10, 31572.0, 994.0
North Macedonia, 2020-11, 61878.0, 1763.0
North Macedonia, 2020-12, 83329.0, 2503.0
North Macedonia, 2021-01, 92693.0, 2855.0
North Macedonia, 2021-02, 102787.0, 3137.0
North Macedonia, 2021-03, 130022.0, 3781.0
Northern Cyprus, 2021-01, , 
Northern Cyprus, 2021-02, , 
Northern Cyprus, 2021-03, , 
Norway, 2020-05, 8440.0, 236.0
Norway, 2020-06, 8879.0, 250.0
Norway, 2020-07, 9240.0, 255.0
Norway, 2020-08, 10782.0, 264.0
Norway, 2020-09, 14027.0, 274.0
Norway, 2020-10, 20331.0, 282.0
Norway, 2020-11, 36150.0, 332.0
Norway, 2020-12, 49567.0, 436.0
Norway, 2021-01, 62966.0, 564.0
Norway, 2021-02, 71006.0, 622.0
Norway, 2021-03, 96079.0, 673.0
Oman, 2020-05, 11437.0, 49.0
Oman, 2020-06, 40070.0, 176.0
Oman, 2020-07, 79159.0, 421.0
Oman, 2020-08, 85722.0, 685.0
Oman, 2020-09, 98585.0, 935.0
Oman, 2020-10, 114434.0, 1208.0
Oman, 2020-11, 123699.0, 1423.0
Oman, 2020-12, 128867.0, 1499.0
Oman, 2021-01, 134326.0, 1529.0
Oman, 2021-02, 141496.0, 1570.0
Oman, 2021-03, 159218.0, 1678.0
Pakistan, 2020-05, 72460.0, 1543.0
Pakistan, 2020-06, 213470.0, 4395.0
Pakistan, 2020-07, 278305.0, 5951.0
Pakistan, 2020-08, 295849.0, 6294.0
Pakistan, 2020-09, 312806.0, 6484.0
Pakistan, 2020-10, 333970.0, 6823.0
Pakistan, 2020-11, 400482.0, 8091.0
Pakistan, 2020-12, 482178.0, 10176.0
Pakistan, 2021-01, 546428.0, 11683.0
Pakistan, 2021-02, 581365.0, 12896.0
Pakistan, 2021-03, 672931.0, 14530.0
Palestine, 2020-05, 448.0, 3.0
Palestine, 2020-06, 2428.0, 8.0
Palestine, 2020-07, 11837.0, 82.0
Palestine, 2020-08, 22729.0, 152.0
Palestine, 2020-09, 39899.0, 311.0
Palestine, 2020-10, 53520.0, 483.0
Palestine, 2020-11, 85647.0, 732.0
Palestine, 2020-12, 138004.0, 1400.0
Palestine, 2021-01, 158962.0, 1833.0
Palestine, 2021-02, 183612.0, 2042.0
Palestine, 2021-03, 242353.0, 2627.0
Panama, 2020-05, 13463.0, 336.0
Panama, 2020-06, 33550.0, 631.0
Panama, 2020-07, 65256.0, 1421.0
Panama, 2020-08, 92982.0, 2002.0
Panama, 2020-09, 112595.0, 2372.0
Panama, 2020-10, 133598.0, 2700.0
Panama, 2020-11, 165806.0, 3079.0
Panama, 2020-12, 246790.0, 4022.0
Panama, 2021-01, 320379.0, 5270.0
Panama, 2021-02, 340915.0, 5845.0
Panama, 2021-03, 355051.0, 6114.0
Papua New Guinea, 2020-05, 8.0, 
Papua New Guinea, 2020-06, 11.0, 
Papua New Guinea, 2020-07, 72.0, 2.0
Papua New Guinea, 2020-08, 459.0, 5.0
Papua New Guinea, 2020-09, 534.0, 7.0
Papua New Guinea, 2020-10, 589.0, 7.0
Papua New Guinea, 2020-11, 656.0, 7.0
Papua New Guinea, 2020-12, 780.0, 9.0
Papua New Guinea, 2021-01, 851.0, 9.0
Papua New Guinea, 2021-02, 1275.0, 12.0
Papua New Guinea, 2021-03, 5991.0, 60.0
Paraguay, 2020-05, 986.0, 11.0
Paraguay, 2020-06, 2221.0, 17.0
Paraguay, 2020-07, 5338.0, 49.0
Paraguay, 2020-08, 17662.0, 326.0
Paraguay, 2020-09, 40758.0, 857.0
Paraguay, 2020-10, 63185.0, 1404.0
Paraguay, 2020-11, 82424.0, 1756.0
Paraguay, 2020-12, 107932.0, 2262.0
Paraguay, 2021-01, 133227.0, 2718.0
Paraguay, 2021-02, 159474.0, 3181.0
Paraguay, 2021-03, 214667.0, 4206.0
Peru, 2020-05, 164476.0, 4506.0
Peru, 2020-06, 285213.0, 9677.0
Peru, 2020-07, 407492.0, 19021.0
Peru, 2020-08, 647166.0, 28788.0
Peru, 2020-09, 811768.0, 32396.0
Peru, 2020-10, 900180.0, 34411.0
Peru, 2020-11, 962530.0, 35923.0
Peru, 2020-12, 1015137.0, 37680.0
Peru, 2021-01, 1138239.0, 41026.0
Peru, 2021-02, 1323863.0, 46299.0
Peru, 2021-03, 1548807.0, 52008.0
Philippines, 2020-05, 18086.0, 957.0
Philippines, 2020-06, 37514.0, 1266.0
Philippines, 2020-07, 93354.0, 2023.0
Philippines, 2020-08, 220819.0, 3558.0
Philippines, 2020-09, 311694.0, 5504.0
Philippines, 2020-10, 380729.0, 7221.0
Philippines, 2020-11, 431630.0, 8392.0
Philippines, 2020-12, 474064.0, 9244.0
Philippines, 2021-01, 525618.0, 10749.0
Philippines, 2021-02, 576352.0, 12318.0
Philippines, 2021-03, 747288.0, 13297.0
Poland, 2020-05, 23786.0, 1064.0
Poland, 2020-06, 34393.0, 1463.0
Poland, 2020-07, 45688.0, 1716.0
Poland, 2020-08, 67372.0, 2039.0
Poland, 2020-09, 91514.0, 2513.0
Poland, 2020-10, 362731.0, 5631.0
Poland, 2020-11, 990811.0, 17150.0
Poland, 2020-12, 1294878.0, 28554.0
Poland, 2021-01, 1513385.0, 37180.0
Poland, 2021-02, 1706986.0, 43769.0
Poland, 2021-03, 2321717.0, 53045.0
Portugal, 2020-05, 32500.0, 1410.0
Portugal, 2020-06, 42141.0, 1576.0
Portugal, 2020-07, 51072.0, 1735.0
Portugal, 2020-08, 58012.0, 1822.0
Portugal, 2020-09, 75542.0, 1971.0
Portugal, 2020-10, 141279.0, 2507.0
Portugal, 2020-11, 298061.0, 4505.0
Portugal, 2020-12, 413678.0, 6906.0
Portugal, 2021-01, 720516.0, 12482.0
Portugal, 2021-02, 804562.0, 16317.0
Portugal, 2021-03, 821722.0, 16848.0
Qatar, 2020-05, 56910.0, 38.0
Qatar, 2020-06, 96088.0, 113.0
Qatar, 2020-07, 110695.0, 174.0
Qatar, 2020-08, 118778.0, 197.0
Qatar, 2020-09, 125760.0, 214.0
Qatar, 2020-10, 132556.0, 232.0
Qatar, 2020-11, 138833.0, 237.0
Qatar, 2020-12, 143834.0, 245.0
Qatar, 2021-01, 151335.0, 248.0
Qatar, 2021-02, 163664.0, 258.0
Qatar, 2021-03, 179964.0, 291.0
Romania, 2020-05, 19257.0, 1266.0
Romania, 2020-06, 26970.0, 1651.0
Romania, 2020-07, 50886.0, 2343.0
Romania, 2020-08, 87540.0, 3621.0
Romania, 2020-09, 127572.0, 4825.0
Romania, 2020-10, 241339.0, 6968.0
Romania, 2020-11, 475362.0, 11331.0
Romania, 2020-12, 632263.0, 15767.0
Romania, 2021-01, 728743.0, 18335.0
Romania, 2021-02, 801994.0, 20350.0
Romania, 2021-03, 952803.0, 23538.0
Russia, 2020-05, 405843.0, 4693.0
Russia, 2020-06, 646929.0, 9306.0
Russia, 2020-07, 838461.0, 13939.0
Russia, 2020-08, 992402.0, 17128.0
Russia, 2020-09, 1170799.0, 20630.0
Russia, 2020-10, 1606267.0, 27787.0
Russia, 2020-11, 2275936.0, 39491.0
Russia, 2020-12, 3127347.0, 56271.0
Russia, 2021-01, 3808348.0, 72029.0
Russia, 2021-02, 4198400.0, 84700.0
Russia, 2021-03, 4494234.0, 97219.0
Rwanda, 2020-05, 370.0, 1.0
Rwanda, 2020-06, 1025.0, 2.0
Rwanda, 2020-07, 2022.0, 5.0
Rwanda, 2020-08, 4063.0, 16.0
Rwanda, 2020-09, 4840.0, 29.0
Rwanda, 2020-10, 5137.0, 35.0
Rwanda, 2020-11, 5934.0, 49.0
Rwanda, 2020-12, 8383.0, 92.0
Rwanda, 2021-01, 15304.0, 196.0
Rwanda, 2021-02, 18850.0, 261.0
Rwanda, 2021-03, 21783.0, 307.0
Saint Helena, 2021-02, , 
Saint Helena, 2021-03, , 
Saint Kitts and Nevis, 2020-05, 15.0, 
Saint Kitts and Nevis, 2020-06, 15.0, 
Saint Kitts and Nevis, 2020-07, 17.0, 
Saint Kitts and Nevis, 2020-08, 17.0, 
Saint Kitts and Nevis, 2020-09, 19.0, 
Saint Kitts and Nevis, 2020-10, 19.0, 
Saint Kitts and Nevis, 2020-11, 22.0, 
Saint Kitts and Nevis, 2020-12, 32.0, 
Saint Kitts and Nevis, 2021-01, 37.0, 
Saint Kitts and Nevis, 2021-02, 41.0, 
Saint Kitts and Nevis, 2021-03, 44.0, 
Saint Lucia, 2020-05, 18.0, 
Saint Lucia, 2020-06, 19.0, 
Saint Lucia, 2020-07, 25.0, 
Saint Lucia, 2020-08, 26.0, 
Saint Lucia, 2020-09, 27.0, 
Saint Lucia, 2020-10, 78.0, 
Saint Lucia, 2020-11, 259.0, 2.0
Saint Lucia, 2020-12, 353.0, 5.0
Saint Lucia, 2021-01, 1195.0, 13.0
Saint Lucia, 2021-02, 3390.0, 35.0
Saint Lucia, 2021-03, 4238.0, 60.0
Saint Vincent and the Grenadines, 2020-05, 26.0, 
Saint Vincent and the Grenadines, 2020-06, 29.0, 
Saint Vincent and the Grenadines, 2020-07, 54.0, 
Saint Vincent and the Grenadines, 2020-08, 60.0, 
Saint Vincent and the Grenadines, 2020-09, 64.0, 
Saint Vincent and the Grenadines, 2020-10, 74.0, 
Saint Vincent and the Grenadines, 2020-11, 85.0, 
Saint Vincent and the Grenadines, 2020-12, 121.0, 
Saint Vincent and the Grenadines, 2021-01, 901.0, 2.0
Saint Vincent and the Grenadines, 2021-02, 1556.0, 8.0
Saint Vincent and the Grenadines, 2021-03, 1748.0, 10.0
Samoa, 2020-11, 2.0, 
Samoa, 2020-12, 2.0, 
Samoa, 2021-01, 2.0, 
Samoa, 2021-02, 3.0, 
Samoa, 2021-03, 3.0, 
San Marino, 2020-05, 671.0, 42.0
San Marino, 2020-06, 698.0, 42.0
San Marino, 2020-07, 699.0, 42.0
San Marino, 2020-08, 715.0, 42.0
San Marino, 2020-09, 732.0, 42.0
San Marino, 2020-10, 928.0, 42.0
San Marino, 2020-11, 1612.0, 46.0
San Marino, 2020-12, 2428.0, 59.0
San Marino, 2021-01, 3025.0, 67.0
San Marino, 2021-02, 3716.0, 74.0
San Marino, 2021-03, 4730.0, 84.0
Sao Tome and Principe, 2020-05, 483.0, 12.0
Sao Tome and Principe, 2020-06, 714.0, 13.0
Sao Tome and Principe, 2020-07, 871.0, 15.0
Sao Tome and Principe, 2020-08, 896.0, 15.0
Sao Tome and Principe, 2020-09, 911.0, 15.0
Sao Tome and Principe, 2020-10, 945.0, 16.0
Sao Tome and Principe, 2020-11, 991.0, 17.0
Sao Tome and Principe, 2020-12, 1014.0, 17.0
Sao Tome and Principe, 2021-01, 1257.0, 17.0
Sao Tome and Principe, 2021-02, 1786.0, 29.0
Sao Tome and Principe, 2021-03, 2223.0, 34.0
Saudi Arabia, 2020-05, 85261.0, 503.0
Saudi Arabia, 2020-06, 190823.0, 1649.0
Saudi Arabia, 2020-07, 275905.0, 2866.0
Saudi Arabia, 2020-08, 315772.0, 3897.0
Saudi Arabia, 2020-09, 334605.0, 4768.0
Saudi Arabia, 2020-10, 347282.0, 5402.0
Saudi Arabia, 2020-11, 357360.0, 5896.0
Saudi Arabia, 2020-12, 362741.0, 6223.0
Saudi Arabia, 2021-01, 368074.0, 6375.0
Saudi Arabia, 2021-02, 377383.0, 6494.0
Saudi Arabia, 2021-03, 390007.0, 6669.0
Senegal, 2020-05, 3645.0, 42.0
Senegal, 2020-06, 6793.0, 112.0
Senegal, 2020-07, 10232.0, 205.0
Senegal, 2020-08, 13611.0, 284.0
Senegal, 2020-09, 14982.0, 311.0
Senegal, 2020-10, 15616.0, 324.0
Senegal, 2020-11, 16089.0, 333.0
Senegal, 2020-12, 19140.0, 410.0
Senegal, 2021-01, 26523.0, 628.0
Senegal, 2021-02, 34520.0, 872.0
Senegal, 2021-03, 38705.0, 1051.0
Serbia, 2020-05, 11412.0, 243.0
Serbia, 2020-06, 14564.0, 277.0
Serbia, 2020-07, 25552.0, 573.0
Serbia, 2020-08, 31406.0, 713.0
Serbia, 2020-09, 33551.0, 749.0
Serbia, 2020-10, 46954.0, 820.0
Serbia, 2020-11, 175438.0, 1604.0
Serbia, 2020-12, 337923.0, 3211.0
Serbia, 2021-01, 395263.0, 4020.0
Serbia, 2021-02, 459259.0, 4443.0
Serbia, 2021-03, 600596.0, 5308.0
Seychelles, 2020-05, 11.0, 
Seychelles, 2020-06, 81.0, 
Seychelles, 2020-07, 114.0, 
Seychelles, 2020-08, 136.0, 
Seychelles, 2020-09, 144.0, 
Seychelles, 2020-10, 153.0, 
Seychelles, 2020-11, 183.0, 
Seychelles, 2020-12, 256.0, 
Seychelles, 2021-01, 1205.0, 4.0
Seychelles, 2021-02, 2618.0, 11.0
Seychelles, 2021-03, 4135.0, 22.0
Sierra Leone, 2020-05, 861.0, 46.0
Sierra Leone, 2020-06, 1462.0, 60.0
Sierra Leone, 2020-07, 1823.0, 67.0
Sierra Leone, 2020-08, 2022.0, 70.0
Sierra Leone, 2020-09, 2231.0, 72.0
Sierra Leone, 2020-10, 2366.0, 74.0
Sierra Leone, 2020-11, 2412.0, 74.0
Sierra Leone, 2020-12, 2611.0, 76.0
Sierra Leone, 2021-01, 3593.0, 79.0
Sierra Leone, 2021-02, 3887.0, 79.0
Sierra Leone, 2021-03, 3980.0, 79.0
Singapore, 2020-05, 34884.0, 23.0
Singapore, 2020-06, 43907.0, 26.0
Singapore, 2020-07, 52205.0, 27.0
Singapore, 2020-08, 56812.0, 27.0
Singapore, 2020-09, 57765.0, 27.0
Singapore, 2020-10, 58015.0, 28.0
Singapore, 2020-11, 58218.0, 29.0
Singapore, 2020-12, 58599.0, 29.0
Singapore, 2021-01, 59536.0, 29.0
Singapore, 2021-02, 59936.0, 29.0
Singapore, 2021-03, 60381.0, 30.0
Slovakia, 2020-05, 1521.0, 28.0
Slovakia, 2020-06, 1667.0, 28.0
Slovakia, 2020-07, 2292.0, 29.0
Slovakia, 2020-08, 3917.0, 33.0
Slovakia, 2020-09, 10141.0, 48.0
Slovakia, 2020-10, 57664.0, 219.0
Slovakia, 2020-11, 105929.0, 839.0
Slovakia, 2020-12, 179543.0, 2138.0
Slovakia, 2021-01, 249913.0, 4642.0
Slovakia, 2021-02, 308083.0, 7189.0
Slovakia, 2021-03, 361185.0, 9719.0
Slovenia, 2020-05, 1473.0, 108.0
Slovenia, 2020-06, 1600.0, 111.0
Slovenia, 2020-07, 2156.0, 119.0
Slovenia, 2020-08, 2883.0, 133.0
Slovenia, 2020-09, 5690.0, 150.0
Slovenia, 2020-10, 34307.0, 338.0
Slovenia, 2020-11, 75814.0, 1435.0
Slovenia, 2020-12, 122152.0, 2697.0
Slovenia, 2021-01, 166473.0, 3503.0
Slovenia, 2021-02, 190081.0, 3836.0
Slovenia, 2021-03, 215602.0, 4047.0
Solomon Islands, 2020-10, 8.0, 
Solomon Islands, 2020-11, 17.0, 
Solomon Islands, 2020-12, 17.0, 
Solomon Islands, 2021-01, 17.0, 
Solomon Islands, 2021-02, 18.0, 
Solomon Islands, 2021-03, 19.0, 
Somalia, 2020-05, 1976.0, 78.0
Somalia, 2020-06, 2924.0, 90.0
Somalia, 2020-07, 3212.0, 93.0
Somalia, 2020-08, 3310.0, 98.0
Somalia, 2020-09, 3588.0, 99.0
